RESERVOIR node 0 GRESSE
reservoir_init_fr= 0.80000  masl=741.810
Filling at HRW [Mm3] = 168.04000
Filling at LRW [Mm3] = 106.60000
Active reservoir capacity [Mm3] = 61.44000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 11 14 0 2.1300 53.6800 0.0000 0.0000 151.7093 746.6959 0.7342 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 15 0 2.6500 53.7500 0.0000 0.0000 151.6791 746.6916 0.7337 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 16 0 3.7400 27.6900 0.0000 0.0000 151.7430 746.7007 0.7348 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 17 0 6.5400 48.9100 0.0000 0.0000 152.0489 746.7443 0.7397 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 18 0 3.3700 113.7000 0.0000 0.0000 152.0809 746.7488 0.7402 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 19 0 2.1100 167.1000 0.0000 0.0000 152.0040 746.7379 0.7390 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 20 0 2.1700 162.8400 0.0000 0.0000 151.9323 746.7276 0.7378 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 21 0 1.5500 209.5500 0.0000 0.0000 151.8070 746.7098 0.7358 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 22 0 1.3100 174.4300 0.0000 0.0000 151.6610 746.6890 0.7334 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 23 0 1.5600 149.8400 0.0000 0.0000 151.5365 746.6712 0.7314 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 24 0 1.7100 172.1800 0.0000 0.0000 151.4251 746.6554 0.7296 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 25 0 2.6600 200.3300 0.0000 0.0000 151.3957 746.6512 0.7291 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 26 0 3.7600 196.0200 0.0000 0.0000 151.4614 746.6605 0.7302 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 27 0 4.1100 146.0400 0.0000 0.0000 151.5573 746.6742 0.7317 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 28 0 5.3800 195.3000 0.0000 0.0000 151.7629 746.7035 0.7351 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 29 0 3.6400 362.5600 0.0000 0.0000 151.8182 746.7114 0.7360 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 30 0 2.4600 364.6000 0.0000 0.0000 151.7716 746.7047 0.7352 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 12 1 0 1.8700 349.6500 0.0000 0.0000 151.6739 746.6908 0.7336 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
