RESERVOIR node 0 KROKNESVATN
reservoir_init_fr= 0.66000  masl=410.462
Filling at HRW [Mm3] = 218.57000
Filling at LRW [Mm3] = 19.30000
Active reservoir capacity [Mm3] = 199.27000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 2 4 0 2.1600 138.8200 0.0000 0.0000 156.3357 409.9615 0.6877 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 5 0 2.0400 122.8300 0.0000 0.0000 156.0886 409.8607 0.6864 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 6 0 1.9100 161.3800 0.0000 0.0000 155.8303 409.7552 0.6852 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 7 0 1.7700 132.4500 0.0000 0.0000 155.5598 409.6448 0.6838 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 8 0 1.7000 120.3300 0.0000 0.0000 155.2834 409.5320 0.6824 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 9 0 2.0100 98.3400 0.0000 0.0000 155.0337 409.4301 0.6812 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 10 0 2.1700 97.5400 0.0000 0.0000 154.7978 409.3338 0.6800 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 11 0 2.3600 94.6300 0.0000 0.0000 154.5783 409.2442 0.6789 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 12 0 2.5400 111.6200 0.0000 0.0000 154.3744 409.1610 0.6778 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 13 0 2.5300 115.7800 0.0000 0.0000 154.1697 409.0774 0.6768 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 14 0 2.5100 140.8300 0.0000 0.0000 153.9632 408.9931 0.6758 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 15 0 2.0900 122.5300 0.0000 0.0000 153.7204 408.8940 0.6746 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
