RESERVOIR node 0 SYN_RHO1_R4
reservoir_init_fr= 0.70000  masl=756.498
Filling at HRW [Mm3] = 40.00000
Filling at LRW [Mm3] = 4.00000
Active reservoir capacity [Mm3] = 36.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 12 31 0 2.2852 116.2200 0.0000 0.0000 41.6795 757.0840 1.0467 0.0000 2.0000 0.0000 0.8777 0.0000 2.8777 
2023 1 1 0 1.8697 112.5700 0.0000 0.0000 41.5962 757.0798 1.0443 0.0000 2.0000 0.0000 0.8341 0.0000 2.8341 
2023 1 2 0 1.6292 149.2600 0.0000 0.0000 41.4966 757.0748 1.0416 0.0000 2.0000 0.0000 0.7821 0.0000 2.7821 
2023 1 3 0 1.4761 154.5400 0.0000 0.0000 41.3886 757.0694 1.0386 0.0000 2.0000 0.0000 0.7256 0.0000 2.7256 
2023 1 4 0 1.3668 114.6400 0.0000 0.0000 41.2763 757.0638 1.0355 0.0000 2.0000 0.0000 0.6669 0.0000 2.6669 
2023 1 5 0 1.8807 144.1600 0.0000 0.0000 41.2113 757.0606 1.0336 0.0000 2.0000 0.0000 0.6330 0.0000 2.6330 
2023 1 6 0 1.5964 126.0400 0.0000 0.0000 41.1256 757.0563 1.0313 0.0000 2.0000 0.0000 0.5882 0.0000 2.5882 
2023 1 7 0 1.6182 102.5400 0.0000 0.0000 41.0454 757.0523 1.0290 0.0000 2.0000 0.0000 0.5463 0.0000 2.5463 
2023 1 8 0 3.2037 75.8000 0.0000 0.0000 41.0997 757.0550 1.0305 0.0000 2.0000 0.0000 0.5747 0.0000 2.5747 
2023 1 9 0 4.6579 133.2800 0.0000 0.0000 41.2719 757.0636 1.0353 0.0000 2.0000 0.0000 0.6647 0.0000 2.6647 
2023 1 10 0 3.4333 130.4400 0.0000 0.0000 41.3355 757.0668 1.0371 0.0000 2.0000 0.0000 0.6979 0.0000 2.6979 
2023 1 11 0 2.8428 96.6800 0.0000 0.0000 41.3475 757.0674 1.0374 0.0000 2.0000 0.0000 0.7041 0.0000 2.7041 
2023 1 12 0 2.4492 89.9500 0.0000 0.0000 41.3264 757.0663 1.0368 0.0000 2.0000 0.0000 0.6931 0.0000 2.6931 
2023 1 13 0 2.0884 82.8000 0.0000 0.0000 41.2764 757.0638 1.0355 0.0000 2.0000 0.0000 0.6670 0.0000 2.6670 
2023 1 14 0 1.7932 94.7100 0.0000 0.0000 41.2042 757.0602 1.0334 0.0000 2.0000 0.0000 0.6293 0.0000 2.6293 
2023 1 15 0 1.6948 70.7800 0.0000 0.0000 41.1269 757.0563 1.0313 0.0000 2.0000 0.0000 0.5889 0.0000 2.5889 
2023 1 16 0 1.6401 139.7600 0.0000 0.0000 41.0485 757.0524 1.0291 0.0000 2.0000 0.0000 0.5479 0.0000 2.5479 
2023 1 17 0 1.5417 134.1900 0.0000 0.0000 40.9653 757.0483 1.0268 0.0000 2.0000 0.0000 0.5044 0.0000 2.5044 
2023 1 18 0 1.5526 138.3800 0.0000 0.0000 40.8866 757.0443 1.0246 0.0000 2.0000 0.0000 0.4633 0.0000 2.4633 
2023 1 19 0 1.3668 148.5600 0.0000 0.0000 40.7960 757.0398 1.0221 0.0000 2.0000 0.0000 0.4159 0.0000 2.4159 
